Unnamed: 0,st_id,st_name,st_genre1,st_genre2,st_genre3,st_genre4,popularity,followers,related_found,artist_group,index_community
13357,0XAzqhdQM4Oa2uzORPlqCt,Fox Blanco,scandipop,,,,28.0,2347.0,11.0,,0
13358,3Pkn59A7kZmnBHp7HBUcz5,Milo Manheim,,,,,62.0,140859.0,5.0,,18
13359,0jcl46xRBm9LKIwrKGQPE6,Meg Donnelly,nyc pop,social media pop,,,61.0,152617.0,2.0,,18
13360,0aF4uopelh675gJDvtpCnU,Tim North,canadian hip hop,toronto rap,,,38.0,2340.0,4.0,,2
13361,2W6kbe0nm96COrHzNmfLLd,MC Fioti,funk carioca,funk paulista,,,56.0,1511378.0,3.0,,26
13362,6T31mMEmlR4YDtVTQtpPyc,Antologie,background music,focus,,,35.0,3883.0,1.0,,8
13363,2SlUrJAcTYbWR8GcmB9IEi,Quelle Chris,alternative hip hop,boom bap,escape room,underground hip hop,44.0,61102.0,7.0,,2
13364,5VXPJC0PNpJbzB10A39G8E,Janji,gaming edm,,,,52.0,73826.0,16.0,,0
13365,6uxtW6aFdPmCXF6GWbVaOU,Celeb Five,,,,,20.0,3712.0,16.0,,1
13366,6TlhWcs3imNDmxFviZjpDX,Lotto Boyzz,afroswing,birmingham hip hop,uk hip hop,,50.0,141257.0,12.0,,30
13367,6VhZSXucPwAlDJD1j2Zayk,Nariaki Obukuro,j-rap,japanese r&b,,,37.0,31609.0,0.0,,12
13368,4R0FKprdEeUIbzAwhrYTv2,Elias,german hip hop,german trap,,,49.0,153476.0,6.0,,20
13369,1WZLagiBdNltn918sr8kkw,Betta Lemme,canadian electropop,,,,41.0,25242.0,7.0,,7
13370,09M87xFMTKdsWJxpEWaiat,Salvi,,,,,51.0,3031.0,4.0,,0
13371,04m6PNXckfHHQqDHK92NKh,Henry Land,deep pop edm,,,,9.0,1009.0,2.0,,0
13372,7lVUkZsHhGyAX901rQiAPU,Sjck,,,,,0.0,9.0,0.0,Pop sôi động Flop,3
13373,3Gqep11q40qGtYbAWy20t8,RUNY,,,,,30.0,4815.0,3.0,,1
13374,5ENwCCr5vpgcwr4HgTmWGs,Yoo Hwe Seung,,,,,42.0,6240.0,13.0,,1
13375,0Jsk5iYMr5aNjHury7blm1,Boef,dutch hip hop,,,,66.0,1051301.0,9.0,,33
13376,7HerrelRlyyDhEZeWDPCnA,Kisma,gaming edm,,,,35.0,6973.0,16.0,,0
13377,3evbznUo9BuH3Ykqid374c,Jupe,,,,,23.0,9790.0,6.0,,22
13378,6buIwrOlr7AaZbnqxKL4ZR,Chí Hướng,,,,,20.0,906.0,15.0,Pop sến loại 2,3
13379,3vzTUtHLN4khfXxu7h7wYR,Bartok Music,,,,,7.0,437.0,1.0,,72
13380,0h4Y3JzihN5RFGAqwsYEdI,Darren W. Chamberlain.,,,,,4.0,138.0,0.0,,72
13381,16plk1BhihSieDutGFbLt8,One Acen,afroswing,uk hip hop,,,55.0,156985.0,12.0,,30
13382,3ETYLarLqOcdvtea9Cs2Sl,Kovic,uk dance,uk pop,,,42.0,15176.0,2.0,,0
13383,5uiEF5htEqJgHcOajZ25ns,Blinded Hearts,covertronica,german dance,,,50.0,4950.0,13.0,,0
13384,0a8BrKaJ80jFDVudXKkGab,Le Malls,,,,,46.0,3577.0,13.0,,0
13385,58WNaQYHzXvOY23UGICpOb,Maybon,,,,,32.0,4623.0,10.0,,0
13386,4iQ7b56FZ0A06oJ0rt0paz,Selfish Things,canadian rock,,,,28.0,8482.0,6.0,,14
13387,2xW3pBjCngD69hC1wIUgjA,Axel Johansson,pop edm,,,,51.0,554777.0,15.0,,6
13388,625IdVHhfSMDJWZb27UTVV,VMK,,,,,30.0,2663.0,3.0,,0
13389,1fW6ypc2LR2XoFhViDrNxu,Suzie,,,,,8.0,153.0,1.0,,3
13390,0GM7qgcRCORpGnfcN2tCiB,Tainy,latin hip hop,latin pop,pop reggaeton,reggaeton,79.0,1029453.0,19.0,,11
13392,4UCclQB9uIxF9iiud2Sh9q,Jason,,,,,32.0,4243.0,2.0,,20
13393,0Oazwl71qoHvXnbSxv0wOT,BURNOUT SYNDROMES,anime,anime rock,j-poprock,,55.0,220449.0,18.0,,12
13394,1zzlu7Aj6Dx6hFhS5sehOM,3rd Prototype,gaming edm,,,,40.0,17607.0,18.0,,0
13395,0okpgBQamDqOZazBeH0J3I,Unknown Brain,bass trap,,,,60.0,290875.0,12.0,,0
13396,65GDNtLQdPv30IljvoE2KW,Maki,flamenco urbano,pop flamenco,rock andaluz,spanish pop,54.0,94182.0,1.0,,0
13397,5kVZa4lFUmAQlBogl1fkd6,Aimyon,j-acoustic,j-pop,,,67.0,4053364.0,11.0,,12
13398,0dFKe6BmcXTSwyC2NMWK6I,Quincy,,,,,16.0,1188.0,2.0,,17
13399,4imxqng3RrOBmykL2DhIJC,Ms Banks,uk hip hop,,,,51.0,172964.0,13.0,,2
13400,1pNDEbhb6K2TLS3vftZ3Y2,Grim Sickers,birmingham grime,,,,30.0,5877.0,2.0,,30
13401,3Cv5jiNHUHUvWwdmclhgOe,Holographic Field,,,,,18.0,2533.0,1.0,,9
13402,5q4N33QzlyTfRRNq4T1gH9,Papas Da Língua,brazilian reggae,brazilian rock,mpb,rock gaucho,53.0,457202.0,1.0,,26
13403,3QVolfxko2UyCOtexhVTli,Angèle,belgian pop,variete francaise,,,68.0,2418183.0,6.0,,17
13404,45Ui3GdcxzbdJhhTtZLXO8,Aso,chillhop,lo-fi beats,,,50.0,28601.0,13.0,,35
13405,3pSfwb3p6BVPTYDkNdgxS2,Arbour,chillhop,lo-fi beats,,,47.0,20676.0,12.0,,35
13406,4WT5TNNUvgRLjAiWce3K5z,digitalluc,chillhop,jazz boom bap,lo-fi beats,,39.0,9856.0,10.0,,35
13407,49WbztFLx9iDTh8LHEIF84,Flitz&Suppe,chillhop,jazz boom bap,lo-fi beats,,48.0,22242.0,14.0,,35
13408,13ACz7DIictCpSYGglNTHs,Philanthrope,chillhop,lo-fi beats,,,53.0,41083.0,14.0,,35
13409,6QrRSfwkZsixVIgDRhpToh,Ian Ewing,chillhop,lo-fi beats,,,47.0,20409.0,17.0,,35
13410,5cnRXRa8otbppSiXvfdmo3,Toonorth,chillhop,lo-fi beats,,,42.0,17368.0,13.0,,35
13411,6YJ4EgQzDfJnIHRbqIHAdD,Idealism,chillhop,lo-fi beats,,,57.0,159845.0,3.0,,35
13412,4Z5eM7HLu4b0LAKrywoWR2,Kendall Miles,chillhop,lo-fi beats,,,47.0,17884.0,4.0,,35
13413,4nUBBtLtzqZGpdiynTJbYJ,The Voidz,indie rock,modern alternative rock,,,51.0,204643.0,6.0,,7
13414,0bREr7MDvpiWdMZynG0BP3,Lâm Hoài Phong,,,,,1.0,80.0,0.0,,10
13415,0afVlqRBEsu28gJGV1Jwmf,TrungHieu,,,,,3.0,483.0,7.0,,0
13417,1l2NYhptmHjo64MDOcej1x,LOVA,swedish pop,uk pop,,,52.0,25727.0,9.0,,0
13418,0b59cVa1STVENq3i7wkcHV,End of the World,,,,,40.0,47691.0,5.0,,0
13419,3PXR1cXkJk5aOekoGOtWFA,BEXEY,dark trap,emo rap,underground hip hop,,42.0,197737.0,6.0,,2
13420,6apXk5PGvEVbgXOTyk6fP1,Molly Brazy,detroit trap,trap queen,viral rap,,35.0,343525.0,7.0,,2
13421,3rbtPd0NcvhO2AzMfzx90z,Fredo,grime,uk hip hop,,,63.0,684596.0,12.0,,30
13422,41I5xI04kixwmonDBl0Sda,King Combs,cali rap,pop r&b,,,56.0,81427.0,15.0,,2
13423,3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,argentine hip hop,trap argentino,trap latino,,80.0,18597283.0,10.0,,11
13424,2TImI3DW7o5MdRXJs4D37h,SOB X RBE,cali rap,trap,vapor trap,viral rap,55.0,530702.0,14.0,,15
13425,6RXNoNfqGTqlCIwAvzo4Xp,DJ Sem,arabic hip hop,francoton,moroccan pop,rif,43.0,105412.0,3.0,,17
13426,0rP3c0AHpXNvqpVxfQMF13,bvd kult,,,,,27.0,3166.0,16.0,,0
13427,4WZw0ySjkAlhtcDESTGwvv,Haohinh,viet edm,,,,18.0,1996.0,7.0,,3
13428,16QTzUy1Yj7XeJv2jGMo79,Kang Asol,k-indie,korean indie folk,,,28.0,3360.0,10.0,,1
13429,5yS9CJBz1qt0ASA97XQ0Ua,Nho,,,,,13.0,155.0,0.0,,3
13430,26XxGE8hLV1t9IYa8872lQ,Gianluca Vacchi,,,,,47.0,266153.0,12.0,,11
13431,2D51qkOmTNsNQj3C4LIvH7,Sammy Porter,deep groove house,house,pop dance,uk dance,42.0,30980.0,8.0,,0
13432,4e3dkPcyps1LVGvdRcqw6Z,Shirt,,,,,29.0,7766.0,8.0,,2
13433,67fPhBhBivUSnOKpRaCuJv,Normani,,,,,1.0,28.0,19.0,,6
13434,2i59qMkZ79k8WTLV6gMJXY,Polyester the Saint,soul flow,west coast trap,,,34.0,21261.0,13.0,,2
13435,1igl9M102nuD96lo3ZoW5d,Thutmose,underground hip hop,,,,56.0,83449.0,7.0,,2
13436,5B4kCOhcqTywB9YwXPfFtJ,Weird Genius,,,,,53.0,435594.0,3.0,,0
13437,1521R3ksLyQyFeqdtaSZUZ,Hoodboi,vapor twitch,,,,33.0,19822.0,8.0,,0
13438,5seZJAzh8Ah1XBFbbi0Ugs,Helene,,,,,24.0,4018.0,4.0,,17
13439,4c4aEmXU6Hx95REbIZ3S82,Rozzi,pop soul,,,,49.0,40170.0,3.0,,7
13440,3kv1Edgn5HlEWCuEKr1Y9x,Yugen Blakrok,south african hip hop,spiritual hip hop,,,39.0,14754.0,9.0,,2
13441,2l8mENYuyXlnqdjSrsSLq6,HAAN,,,,,24.0,753.0,11.0,,1
13442,1jK4qH2wAXqF8v64zvaGRb,Ha Hyunsang,k-pop,korean ost,korean pop,korean superband,45.0,50113.0,15.0,,1
13443,6w2IGYYbcQENdjdjU2IFo4,StarBoy,nigerian pop,,,,52.0,58646.0,5.0,,2
13444,3B3UoHY8tKJ6zmyYZhkDSZ,HuyR,rock viet,v-pop,,,31.0,211885.0,19.0,V-pop Mainstream,3
13445,5f58nQrefaqDnUclq60eT1,Tùng Viu,,,,,25.0,111.0,0.0,,3
13446,52qUXaQE08gum6TfK6zyT1,Vl Deck,atl trap,,,,30.0,15550.0,10.0,,2
13447,37M5pPGs6V1fchFJSgCguX,FINNEAS,alt z,electropop,la indie,pop,70.0,1742072.0,10.0,,6
13448,4John8fJ3LKqFho0pselVr,CZARFACE,alternative hip hop,hip hop,,,52.0,141037.0,8.0,,2
13449,7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,chill r&b,dance pop,pop,pop r&b,64.0,1351988.0,15.0,,2
13450,1KLRO4UHKmiwS0grGzFdgT,Dế Choắt (DC),vietnamese hip hop,,,,32.0,11861.0,12.0,,3
13451,3Q8Ow3li2nXzZhRPHMwR7h,Da Beatfreakz,afroswing,uk hip hop,,,52.0,79133.0,14.0,,30
13452,4jkOEd7kQE6UyiXnuQy9pa,Priscilla Alcantara,adoracao,funk carioca,,,56.0,1079470.0,0.0,,11
13453,0EOMdQwzUG6CKh9oWvcANr,Lăng LD,vietnamese hip hop,,,,26.0,3407.0,17.0,,3
13454,2fiGm496AG7ePURQiSSJIw,Paul Blanco,k-rap,,,,48.0,25533.0,15.0,,1
13456,11WOy8bNZ7WpdX89ILYNEW,Gio,danish hip hop,,,,32.0,4831.0,4.0,,24
13457,1AqQ7buD0q6SRbQtYQUnou,Alex Mattson,finnish dance pop,,,,35.0,13797.0,3.0,,0
13458,1ZrBGJWLL8NiAjgNifCy90,Smith & Thell,swedish pop,,,,61.0,101554.0,11.0,,13
13459,47rOF45mpciP0KFUlBqKUX,Asbjørn,,,,,34.0,11617.0,5.0,,7
13460,3EkXXkwTWhJpPDJR4ME3D8,KayC,indie viet,vietnamese hip hop,vietnamese melodic rap,,32.0,5617.0,12.0,,3
13462,5pXe6yFchq1oyYK3rq2A8i,KIDDO,scandipop,,,,64.0,18324.0,9.0,,0
13463,4Xz5sxFWivrXWQlDlO25is,Jumpa,,,,,41.0,12900.0,5.0,,0
13464,5qCokIiCCFpFk1E4k7TvGN,Barbi Escobar,,,,,6.0,170.0,1.0,,13
13465,7ypOZKaKGrCf3V6pOuaXiM,Alexander Oscar,danish pop,,,,41.0,11570.0,4.0,,0
13466,6bh228LGC3eAzbplPWV02r,Declan J Donovan,australian pop,pop,uk pop,,60.0,156385.0,10.0,,0
13467,3wrdNgjTSLLQZ382sPyoA5,Dan Owen,indie anthem-folk,uk pop,,,44.0,29844.0,6.0,,0
13468,5vYYWbIoATxAIrCoLoVIkC,J.Yung,,,,,10.0,410.0,16.0,,1
13469,5dbaLmK5SHLLg8Z4CcTJpX,Greeicy,colombian pop,latin pop,r&b en espanol,reggaeton,69.0,5941864.0,16.0,,11
13470,0BIVmojEQN42EEdUypXabI,Cheng,,,,,0.0,0.0,0.0,Pop Ballad Flop,3
13471,4jn381Cj1JECfZOltdtBhL,Luu Quang Binh,,,,,0.0,13.0,0.0,,10
13472,6IdtcAwaNVAggwd6sCKgTI,Zoé,latin alternative,latin rock,mexican rock,morelos indie,72.0,4366369.0,4.0,,11
13473,4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,funk carioca,pop nacional,,,77.0,3753942.0,6.0,,26
13474,0b1sIQumIAsNbqAoIClSpy,j-hope,k-pop,k-rap,,,76.0,11802178.0,19.0,,1
13475,6lRUscuxA2Lugzx3589qb7,Big Mack,,,,,11.0,862.0,8.0,,15
13476,3GeZ2hxlimcfZ7v3qxf5UT,Coca Vango,atl trap,,,,33.0,14186.0,13.0,,2
13477,4r7MoixPxMBWJNKscq4JMH,Na Haeun,,,,,17.0,7931.0,6.0,,1
13478,76fuWYgIf3TVIopTs3vaJ6,Amaal Mallik,desi pop,filmi,modern bollywood,,68.0,1701350.0,4.0,,38
13479,0NcPKaSNIHAM2RfioH9vMT,Guapdad 4000,cali rap,oakland hip hop,scam rap,trap soul,58.0,106722.0,14.0,,2
13480,06vRrrjT3DBRkhBlXoBdYj,Lauren Sanderson,alt z,electropop,,,50.0,158137.0,9.0,,0
13481,1vct46rBqLNRbE9wCibXUH,Jooyoung,korean r&b,,,,48.0,189855.0,15.0,,1
13482,65d2Cw70rLuVwEZwQpHtFW,LNDN DRGS,boom bap,,,,47.0,27249.0,10.0,,2
13483,3EIX8WuD9ybB4ruz0MSilB,Lil Gnar,atl hip hop,dark trap,melodic rap,rap,57.0,499476.0,11.0,,2
13484,32wJE7JooXm59HxYhy7caU,Khundi Panda,k-rap,,,,39.0,17013.0,14.0,,1
13485,0kMPyusMZErnq8EoB4kTLk,Nguyễn Đức Trọng,,,,,0.0,0.0,0.0,,10
13486,6beUvFUlKliUYJdLOXNj9C,King Princess,alt z,art pop,electropop,indie pop,61.0,1584618.0,11.0,,6
13487,7HXNJugma9up2G9x3zJqg4,Vivian,,,,,8.0,154.0,2.0,,56
13488,40sNxijTOeMVc8osrueLNw,CM1X,,,,,40.0,2335.0,0.0,,3
13489,13aiEk0fFVGkLXyNMrdM7o,LLLL,japanese electropop,,,,22.0,7163.0,2.0,,12
13490,05CRzFTp7TouOXPuH6Tapu,Isyana Sarasvati,indonesian indie,indonesian pop,indonesian r&b,,53.0,1396769.0,4.0,,42
13491,04u3fc37nHFKN7GJTSIwI8,Rendy Pandugo,indonesian indie,indonesian pop,indonesian singer-songwriter,,51.0,316715.0,2.0,,42
13492,2k5qXj4B0cMlBbLJOVQMUJ,Lee Sang Soon,k-indie,korean singer-songwriter,,,31.0,8061.0,18.0,,1
13493,3I6DwHkHMgBAb6GUrOt7QX,Paperwings,,,,,10.0,505.0,3.0,,0
13494,2M6dCv6FDYMum9nPnNB5Vy,FELIX SANDMAN,swedish idol pop,swedish pop,,,43.0,72609.0,10.0,,13
13495,2oRTLExi1ct74cVtfAwfhV,Gromee,polish pop,,,,46.0,83906.0,3.0,,0
13496,3oRBiqxwxW8BYQdWYtktZo,Jazz Morley,neo-singer-songwriter,,,,34.0,5542.0,5.0,,0
13497,79JTEMLzQSqwCjtoxjTy8D,Shirin,,,,,30.0,4896.0,3.0,,13
13498,18lpwfiys4GtdHWNUu9qQr,Ocean Alley,australian reggae fusion,,,,60.0,366208.0,3.0,,7
13499,2iB8eFB6flwQculkUrRssi,AUGUST 08,la pop,r&b,,,56.0,33496.0,11.0,,2
13500,3YUtIXyGE3p0Y4UPc3hyrf,AFTERSCHOOL RED,,,,,22.0,1951.0,15.0,,1
13501,3rj96ybf29aaJsJRg4Qci2,THE BOOM,j-rock,okinawan folk,ryukyu ongaku,,42.0,98182.0,6.0,,12
13502,0DPGHm7ymnSM6HvK7fukRP,Búp,,,,,0.0,3.0,0.0,,3
13503,3cqjRMFHyTEbY3Gq1P7sAl,Blakey,uk pop,,,,47.0,6549.0,5.0,,0
13504,5mNpMP01Co4vXZ3U0fWP3C,Camden Cox,,,,,49.0,5086.0,5.0,,0
13505,4Lj9IwyjADyWsk9eEtQUbY,AMWIN,,,,,23.0,2652.0,4.0,,0
13506,5eXk6YXs3v2tFNhBjkGfPw,Eint Chit,burmese pop,,,,8.0,488.0,8.0,,48
13507,12ynMfftwwwnLQYmxlSe1B,Khin Su Su Naing,burmese pop,,,,22.0,1258.0,8.0,,48
13508,2MqDJjftY4Qp8Ge9hkx5HS,CALVIN,,,,,40.0,2508.0,13.0,,0
13509,1O5IeYqvtwnWzlNq3Ux3jd,Aeris Roves,uk contemporary r&b,,,,45.0,28551.0,8.0,,2
13510,2Ee5ATMtBMDXnfN4ZtGBco,JRL,,,,,44.0,9525.0,5.0,,0
13511,76eIrOIqck4yuOhrYZGx3a,oceanfromtheblue,chill r&b,korean r&b,,,47.0,81101.0,16.0,,1
13512,6JLwyyc3LBwRXEODjugQ4D,TAL,francoton,french pop,,,46.0,471431.0,7.0,,17
13513,1HhSYZFNNPTTZuOlSfZUJP,Salt Cathedral,colombian indie,latintronica,vapor pop,,37.0,28654.0,4.0,,0
13514,7FqkRutc4zWMrnEAUv3Xwd,Hardy Caprio,afroswing,grime,uk hip hop,,58.0,355356.0,13.0,,30
13515,7wVdHjM4odGF5lGsqVSHJT,SaberZ,belgian edm,big room,electro house,sky room,47.0,20913.0,6.0,,0
13516,7xBrMNV9UKo2THKIk9xpBK,1010 Benja SL,experimental r&b,,,,27.0,10205.0,3.0,,7
13517,1Ts9of7VPZElwPQnqnDSfW,Lyanno,reggaeton,reggaeton flow,trap boricua,trap latino,76.0,772804.0,7.0,,11
13518,6QfCxUkMNgOYA4dswW2ZWN,Reddy,v-pop,viet lo-fi,,,38.0,35072.0,14.0,,3
13519,1iJdyDcY98X3GMnUesl7tf,Comethazine,rap,trap,underground hip hop,vapor trap,64.0,2043624.0,11.0,,2
13520,17iJS0ZHDNGk3xtUAp2Yxq,Nhat Vy,,,,,2.0,2.0,2.0,,71
13521,6cK3NBO6uP7hh0oyuVELFl,Saweetie,cali rap,dance pop,pop,rap,73.0,1662734.0,9.0,,2
13522,11BHuhJ2jEMPNJ3WpwZVT8,OuiOui,k-indie,korean r&b,,,43.0,59880.0,18.0,,1
13523,1M2Yug6EvJTlraF6ewM9Oh,109,,,,,30.0,7465.0,16.0,,1
13524,3QbUqBENhP3J4FaM3xlSGY,Junkilla,,,,,5.0,524.0,5.0,,21
13525,2S0WpGRnEPyS5OuMp3KOEo,Tebey,canadian contemporary country,canadian country,,,41.0,16380.0,2.0,,19
13526,5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,folk-pop,irish pop,pop,uk pop,73.0,1165060.0,15.0,,0
13527,6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,argentine hip hop,rap latina,reggaeton,trap argentino,74.0,4981117.0,11.0,,11
13528,0X7B4Hx2vwlcfKJx4yhfNn,Diệu Đan,,,,,5.0,212.0,15.0,,10
13529,6QHREBOQktWsYBfrxW93rk,T-Rex,trap tuga,,,,51.0,82979.0,2.0,,25
13530,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,puerto rican pop,trap latino,,,89.0,13749257.0,15.0,,11
13531,29xtwCxmznSC9QPikI0GtZ,Minh Cà Ri,,,,,27.0,711.0,16.0,,3
13532,5aMIbwZQvP2MHPMVC5zCGj,ODIE,canadian contemporary r&b,,,,62.0,236371.0,10.0,,2
13533,1oiPRh43n4MqwL9g9U8IdH,Honey Popcorn,k-pop girl group,,,,16.0,17258.0,12.0,,1
13534,6h3iqdnfBKV2jRhUJz0oto,Terri,afropop,nigerian pop,,,51.0,39841.0,0.0,,2
13535,0l5rg9dt1t4L9MZWfm8bTI,Oh Si Young,,,,,27.0,1221.0,13.0,,1
13536,6Gi8ZaXGx8MK79HwzXpuVZ,Emily Burns,alt z,uk pop,,,53.0,147266.0,12.0,,0
13537,5t6cgFa6vbJbNuxUTgT1L9,HoodCelebrityy,dancehall,dancehall queen,soca,trap queen,45.0,80852.0,4.0,,40
13538,3d13oWvwmjcodRr3NzdArc,Forester,tropical house,,,,52.0,23849.0,3.0,,0
13539,44JEJiBvti7NiEhAfzWstv,MO3,dfw rap,trap,,,60.0,541963.0,15.0,,2
13540,2LUi4eKMEFKFM4awgurcSs,4Keus,francoton,french hip hop,pop urbaine,rap francais,54.0,1008475.0,4.0,,17
13541,35rZNMlMkBs7ghHmGKt0xq,Mike Waters,folk-pop,,,,45.0,6856.0,1.0,,7
13542,1vxMyjYYKghLsYaIbeEHPP,Jay Fizzle,memphis hip hop,trap,vapor trap,,46.0,82785.0,10.0,,2
13543,0tPKcpC8yXpfdWXFcN7Vwr,Nines,grime,uk hip hop,,,63.0,378321.0,12.0,,30
13544,7iWynR4oOvJpSKOAR3zazP,John OFA Rhee,chill r&b,k-indie,korean singer-songwriter,,40.0,25211.0,15.0,,1
13545,1m4NqUSiXZj5qY83vwvoMA,Ufo Fev,boom bap,,,,26.0,4829.0,1.0,,2
13546,6Ue0BbbTOdBjcO4QZB5sio,Trungg I.U,viet edm,,,,22.0,81.0,0.0,Pop Ballad Flop,3
13547,1bAftSH8umNcGZ0uyV7LMg,Duki,argentine hip hop,trap argentino,trap latino,trap triste,84.0,6900361.0,9.0,,11
13548,3rjHIPFed2qITXAWvArRtp,Iselin,norwegian pop,,,,46.0,5420.0,3.0,,0
13549,4r63FhuTkUYltbVAg5TQnk,DaBaby,north carolina hip hop,rap,trap,,83.0,10082189.0,19.0,,6
13550,51jvQs8kQNbrlhadof2Ukw,Sèn Hoàng Mỹ Lam,,,,,8.0,140.0,20.0,,3
13551,3gfKSkWsbRm1Iux4u3KhTh,Jay Eskar,pop edm,,,,40.0,15336.0,7.0,,0
13552,3Ad2aAlqtVBScdhET9ZPwt,Dopein,,,,,24.0,1130.0,16.0,,1
13553,4OG7H62vBbYXcQeHCUPsYm,Giulio Cercato,,,,,28.0,7147.0,1.0,,24
13554,0nlWkrfaKSFWWbUPVgoudV,Duy Long,,,,,1.0,31.0,0.0,,10
13555,5INs9JhfOXZoFB8F2KiJKw,Joseph Kay,,,,,25.0,671.0,14.0,,15
13556,3ouWRqbgJCttI2ucJsaWvL,Bully Da Ba$tard,korean trap,korean underground rap,,,12.0,5415.0,13.0,,1
13557,3VQDqjQ4wJyw8PzpGdlZpB,Colde,chill r&b,korean r&b,,,56.0,317932.0,15.0,,1
13558,2pQAUIesBqfT87PaM1ijtk,Trap Capos,reggaeton,reggaeton flow,trap latino,,61.0,369577.0,6.0,,11
13559,3btNpz9NEJ8ml352B8S7Qr,Harry Hudson,alt z,electropop,pop r&b,,55.0,70462.0,8.0,,0
13560,31s5WlyPC6fwjO56yCwors,Matteo,romanian pop,,,,41.0,28702.0,6.0,,39
13561,1tRsdSvjwp34PDvcmix6SJ,Karma Fields,canadian electronic,complextro,electro house,gaming edm,41.0,29659.0,19.0,,22
13562,5zfEatKLDdRkgbw6sdLBAQ,Octavian,afroswing,london rap,uk alternative hip hop,uk hip hop,57.0,234591.0,13.0,,30
13563,0Aemly9h57T2sLKpkNq409,LOOPERS,dutch house,electro house,progressive electro house,,38.0,54055.0,8.0,,0
13564,18VQ59noY7aOj59UNMozHp,Sondia,k-pop,korean ost,korean pop,,48.0,52775.0,10.0,,1
13565,6OoYBq1gZnXHCDkVOfqph1,BarryB,,,,,0.0,2.0,0.0,,3
13566,0pG5NIVwmxns83fokF2ryK,Johnny G,,,,,3.0,122.0,5.0,,1
13567,0X1f2U9bxiC3DhKA8OcvgG,OH MY GIRL BANHANA,k-pop girl group,,,,26.0,114595.0,16.0,,1
13568,0t735E1E3jrWFO7yBLLGxp,Si Thu Lwin,burmese pop,,,,25.0,2150.0,8.0,,48
13569,3rWwYIJiUcnUf3P17wDIZc,Shin Phone,burmese pop,,,,16.0,2367.0,10.0,,48
13570,60sVnCJWU7WHTMSzK0HzPW,Danko,slap house,,,,46.0,8700.0,8.0,,0
13571,1an2WzZYKpXY3qhFpfukfL,Kus,,,,,26.0,5478.0,0.0,,6
13572,0pCTAOr3vJQgMbwuQjfFqP,Yun,,,,,5.0,35.0,0.0,,3
13573,5xxkw4ElO0WX3v4i1W5kAQ,Ryan O'Shaughnessy,eurovision,irish singer-songwriter,,,35.0,30667.0,14.0,,6
13574,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,chicago rap,melodic rap,,,89.0,25696709.0,19.0,,2
13575,4udfTw7V8jI4AHi7PEfJfj,Melii,alternative r&b,pop r&b,r&b,rap latina,49.0,183130.0,12.0,,2
13576,2Q570lQPWiuP2dCOP69jO3,Remoe,german hip hop,german r&b,,,39.0,40163.0,3.0,,20
13577,6S0IvKlvPMX1RtAYtVpUV8,Drax Project,australian pop,nz pop,,,57.0,92115.0,5.0,,6
13578,67R8l2OLqGwA9V4BKllYQY,Skrapz,uk hip hop,,,,51.0,83127.0,3.0,,30
13579,1KNafMiV5Y3OhOr1A5tWwb,JYYE,deep groove house,house,pop dance,pop edm,47.0,21002.0,11.0,,0
13580,7pbay7w0V7OdIr3jzSRkHj,Daniel Blume,irish pop,,,,48.0,7455.0,14.0,,0
13581,3pVuaUisHmRfVy53qWwmql,Daniel Schulz,scandipop,,,,49.0,17746.0,4.0,,24
13582,1Ad6eSiRDg1aasT4OdEqs7,Huỳnh Ái Vy,,,,,0.0,37.0,0.0,Pop sến loại 1,3
13583,1ZVeU6iksFOdOCCfvavb28,Hiderway,,,,,27.0,152.0,2.0,,3
13584,0b68vXEHFuQP71O9FOESra,Huy Vạc,,,,,32.0,5366.0,14.0,Pop sến loại 1,3
13585,1vAJpM2vpDaNYWg0e96CB2,No Method,,,,,32.0,12818.0,7.0,,0
13586,6GaQjKcZtlHCLYl0VJBGNA,Freddy,,,,,2.0,30.0,15.0,,4
13587,7HvZ0wFF6TW2kxX8AVVY3K,Jade Novah,pop r&b,,,,40.0,53418.0,8.0,,2
13588,7oazsI4sOGmKqg1DjawkT1,Zay Ye',myanmar hip hop,,,,3.0,52.0,4.0,,48
13589,2vjeuQwzSP5ErC1S41gONX,CHANMINA,j-rap,josei rap,,,61.0,498141.0,3.0,,12
13590,5pjjlQXYjoMFWdjdKOre9s,ASCA,anime,anime rock,j-pixie,otacore,47.0,138522.0,11.0,,12
13591,6hdEFlC2PPivkwVXt56ksn,UNB,k-pop boy group,,,,27.0,103850.0,14.0,,1
13592,1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,argentine reggae,argentine rock,latin alternative,rock en espanol,70.0,2338414.0,2.0,,11
13593,4T6xiCykTP9rCNaEPU7D4q,VINXEN,k-rap,korean r&b,,,40.0,68783.0,15.0,,1
13594,342Q4PPpxue8CY76XNYyee,Duy Ngọc,,,,,0.0,1.0,0.0,,3
